term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
regard,ri'gɑ:d,,"n. 关心, 注意, 尊敬, 关系, 问候； vt. 视为, 注意, 考虑, 和...有关, 看待",,cet6,,regarded|regarding|regards,2084,,
lab,læb,,"n. 实验室, 研究室； [医] 凝乳酶",,cet6,,labs,2089,,
wrap,ræp,,"n. 外套, 围巾, 包裹物, 限制, 约束, 秘密, 换行； vt. 包装, 卷, 缠绕, 包, 裹, 覆盖, 遮蔽, 隐藏, 掩护",,cet6,,wrapped|wrapping|wraps,2090,,
display,dis'plei,,"n. 显示, 陈列, 炫耀, 显示器； vt. 陈列, 显示, 表现, 夸示",,cet6,,displayed|displaying|displays,2092,,
asset,'æset,,"n. 资产, 有益的东西",,cet6,,assets,2094,,
depression,di'preʃәn,,"n. 不景气, 消沉, 沮丧, 洼地； [医] 抑郁[症], 阻抑, 压低, 凹, 窝, 衰退, 俯角",,cet6,,depressions,2095,,
musical,'mju:zikl,,"n. 音乐片, 音乐舞台剧； a. 音乐的, 声音美妙的, 喜爱音乐的",,cet6,,musicals,2097,,
prayer,prєә. 'preiә,,"n. 祈祷, 恳求, 祷辞, 祈祷者",,cet6,,prayers,2098,,
scholar,'skɒlә,,"n. 学者, 奖学金获得者, 有文化者, 学习者",,cet6,,scholars,2101,,
warning,'wɒ:niŋ,,"n. 警告, 预告, 预兆, 通知； [法] 警告, 警戒, 预告; 警告的, 注意的",,cet6,,i|warn|warning|warnings,2102,,
observation,.ɒbzә:'veiʃәn,,"n. 观察, 注意, 观测, 观察力； [化] 观察",,cet6,,observations,2105,,
payment,'peimәnt,,"n. 付款, 支付的款项(或实物), 偿还, 报应, 惩罚； [经] 支付, 缴纳, 支付款额",,cet6,,payments,2106,,
definition,.defi'niʃәn,,"n. 定义, 精确度, 清晰度； [计] 清晰度; 清晰度",,cet6,,definitions,2110,,
priority,prai'ɒriti,,"n. 优先权, 优先； [计] 优先级",,cet6,,priorities,2112,,
emotion,i'mәuʃәn,,"n. 情绪, 激动, 强烈的情感； [医] 情绪, 情感",,cet6,,emotions,2117,,
scream,skri:m,,"n. 尖叫声； vi. 尖叫, 大笑, 尖啸, 令人震惊",,cet6,,screamed|screaming|screams,2118,,
dramatic,drә'mætik,,"a. 戏剧性的, 生动的",,cet6,,dramatics,2119,,
gap,gæp,,"n. 缝隙, 缺口, 间断, 间距, 通用汇编程序； vt. 打开缺口, 造成缝隙",,cet6,,gapped|gapping|gaps,2121,,
excellent,'ekslәnt,,"a. 优良的, 杰出的, 出色的",,cet6,,,2123,,
drag,dræg,,"n. 拖, 拖累； v. 拖累, 拖拉, 沉重缓慢地走, 拖动",,cet6,,dragged|dragging|drags,2127,,
recover,ri'kʌvә,,"vt. 重新获得, 恢复, 复原, 拯救； vi. 痊愈, 复原, 胜诉",,cet6,,recovered|recovering|recovers,2131,,
selection,si'lekʃәn,,"n. 选择, 选文, 精选品； [医] 选择, 淘汰",,cet6,,selections,2133,,
roof,ru:f,,"n. 屋顶, 室顶； vt. 给...盖屋顶, 遮蔽",,cet6,,roofed|roofing|roofs,2135,,
unable,ʌn'eibl,,"a. 不能的, 不会的； [法] 无能力的, 无资格的, 没有办法的",,cet6,,,2136,,
initiative,i'niʃiәtiv,,"n. 主动行动, 首创精神, 主动权； a. 自发的, 起始的",,cet6,,initiatives,2138,,
diet,'daiәt,,"n. 日常饮食, 议会； vt. 照规定饮食",,cet6,,dieted|dieting|diets,2139,,
arrest,ә'rest,,"n. 逮捕, 监禁； vt. 拘捕, 抑制, 吸引, 阻止",,cet6,,arrested|arresting|arrests,2140,,
therapy,'θerәpi,,"n. 治疗； [医] 疗法, 治疗",,cet6,,therapies,2142,,
schedule,'skedʒuәl,,"n. 时间表, 一览表, 计划表, 议事日程； vt. 预定, 编制目录, 制...表, 安排",,cet6,,scheduled|schedules|scheduling,2144,,
purchase,'pә:tʃәs,,"n. 购买, 购买品, 紧握, 绞辘； vt. 购买, 赢得, 努力取得, 用滑轮起(锚等)",,cet6,,purchased|purchases|purchasing,2149,,
steel,sti:l,,"n. 钢, 钢制品, 钢铁, 坚硬, 坚固； a. 钢的, 钢制的, 钢铁业的, 坚强的",,cet6,,steeled|steeling|steels,2152,,
regarding,ri'gɑ:diŋ,,prep. 关于,,cet6,,i|regard,2153,,
fairly,'fєәli,,"adv. 美观地, 公平地, 相当地, 清楚地",,cet6,,,2157,,
violent,'vaiәlәnt,,"a. 暴力的, 猛烈的, 激烈的, 极端的, 凶暴的",,cet6,,,2158,,
chip,tʃip,,"n. 屑片, 薄片, 碎片； vt. 削, 切, 削成碎片, 使摔倒, 凿",,cet6,,chipped|chipping|chips,2159,,
silent,'sailәnt,,"a. 沉默的, 安静的, 无声的, 静止的； [医] 静止的, 无症状的",,cet6,,,2160,,
suppose,sә'pәuz,,"vt. 推想, 假设, 以为, 想像, 假定； vi. 料想",,cet6,,supposed|supposes|supposing,2161,,
self,self,,"n. 自己, 自我, 本性, 本质, 私心, 本人； vt. 使近亲繁殖, 使自花授精",,cet6,,selves,2162,,
perceive,pә'si:v,,"vt. 感觉, 认知, 理解, 意识到",,cet6,,perceived|perceives|perceiving,2165,,
settlement,'setlmәnt,,"n. 安顿, 解决, 处理, 结算, 殖民, 殖民地, 沉降； [医] 居住区; 沉渣",,cet6,,settlements,2167,,
layer,'leiә,,"n. 层, 产卵鸡, 放置者； vt. 分层堆积, 压植",,cet6,,layered|layering|layers,2168,,
description,di'skripʃәn,,"n. 描述, 说明, 种类； [经] 说明书(物品), 品名种类, 货物名称",,cet6,,descriptions,2171,,
slide,slaid,,"n. 滑, 滑道, 山崩, 雪崩, 幻灯片； vt. 使滑动, 偷偷放入",,cet6,,slid|slides|sliding,2174,,
widely,'waidli,,adv. 广泛地,,cet6,,,2175,,
wedding,'wediŋ,,"n. 婚礼, 结婚, 结婚周年纪念日, 结合； [法] 结婚, 婚礼, 结婚纪念日",,cet6,,i|wedding|weddings,2176,,
immediate,i'mi:diәt,,"a. 立即的, 直接的, 接近的； [医] 直接的, 立即的",,cet6,,,2180,,
abandon,ә'bændәn,,"vt. 放弃, 抛弃, 遗弃, 使屈从, 沉溺, 放纵； n. 放任, 无拘束, 狂热",,cet6,,abandoned|abandoning|abandons,2182,,
leading,'li:diŋ,,"n. 领导, 指挥, 神示, 铅板； a. 领导的, 主要的, 在前的",,cet6,,i|lead|leading,2188,,
enable,i'neibl,,"vt. 使能够； [计] 允许, 使能, 打开",,cet6,,enabled|enables|enabling,2192,,
saving,'seiviŋ,,"n. 存款, 挽救, 节约； a. 搭救的, 节约的, 保留的, 补偿的",,cet6,,i|save|saving|savings,2193,,
bend,bend,,"vi. 变弯曲, 屈服； vt. 使弯曲, 使屈服",,cet6,,bending|bends|bent,2194,,
Spanish,'spæniʃ,,"n. 西班牙人, 西班牙语； a. 西班牙的",,cet6,,,2204,,
sand,sænd,,"n. 沙, 沙子, 沙滩, 光阴, 生涯； vt. 撒沙, 以沙掩盖",,cet6,,sanded|sanding|sands,2205,,
transition,træn'ziʃәn,,"n. 转变, 转换, 变迁, 过渡时期, 临时转调； [化] 跃迁",,cet6,,transitioned|transitioning|transitions,2212,,
existence,ig'zistәns,,"n. 存在, 生存； [法] 存在, 存在状态, 实体",,cet6,,existences,2213,,
album,'ælbәm,,"n. 粘贴簿, 唱片套； [医] 白色物",,cet6,,albums,2215,,
joint,dʒɒint,,"n. 连接处, 接合, 关节； a. 共同的, 联合的, 连接的, 合办的",,cet6,,jointed|jointing|joints,2218,,
cycle,'saikl,,"n. 周期, 循环, 自行车, 一段时间, 整套； vi. 循环, 轮转, 骑自行车",,cet6,,cycled|cycles|cycling,2220,,
opposite,'ɒpәzit,,"a. 相对的, 相反的, 对面的； prep. 对面",,cet6,,opposites,2222,,
consistent,kәn'sistәnt,,"a. 一致的, 坚持的, 并立的, 坚固的",,cet6,,,2225,,
resistance,ri'zistәns,,"n. 抵抗力, 反抗, 耐力, 阻力, 电阻； [化] 抵抗; 抗性; 阻力; 抗药性; 电阻",,cet6,,resistances,2226,,
discovery,dis'kʌvәri,,"n. 发现, 被发现的事物； [法] 要求告知, 发现, 发觉",,cet6,,discoveries,2227,,
exposure,ik'spәuʒә,,"n. 暴露, 揭发, 揭露； [化] 曝光量; 照射; 照射量",,cet6,,exposures,2229,,
pose,pәuz,,"n. 姿势, 姿态, 装模作样, 伪装； vi. 摆姿势, 装模作样, 假装",,cet6,,posed|poses|posing,2230,,
stream,stri:m,,"n. 水流, 小河, 流出, 趋势, 人潮； vt. 流出, 流动, 展开",,cet6,,streamed|streaming|streams,2231,,
sale,seil,,"n. 出售, 卖, 拍卖, 销售额, 廉价出售； [经] 卖, 出售; 销售(货)",,cet6,,,2234,,
pot,pɒt,,"n. 盆, 罐, 壶, 坩埚, 奖杯； vt. 装入盆中, 在锅中煮, 随手射击",,cet6,,pots|potted|potting,2235,,
grand,grænd,,"a. 庄重的, 壮观的, 显赫的, 重大的, 最高的, 雄伟的, 宏大的, 豪华的, 傲慢的； [法] 重大的, 主要的, 伟大的",,cet6,,grander|grandest|grands,2237,,
tale,teil,,"n. 故事, 谎言, 谣言, 陈述, 叙述； [法] 虚语, 诽语, 谣言",,cet6,,tales,2239,,
coalition,.kәuә'liʃәn,,"n. 结合体, 结合, 联合； [经] 联合, 联盟",,cet6,,coalitions,2241,,
racial,'reiʃәl,,"a. 人种的, 种族的； [医] 种族的",,cet6,,,2243,,
phase,feiz,,"n. 时期, 局面, 方面, 位相, 相, 阶段； vt. 使调整相位, 使定相, 使一致, 逐步执行, 实行",,cet6,,phased|phases|phasing,2244,,
symptom,'simptәm,,"n. 症状, 征候, 征兆； [医] 症状",,cet6,,symptoms,2249,,
manufacturer,.mænju'fæktʃәrә,,"n. 制造业者, 厂商； [经] 制造人, 制造商, 制造厂",,cet6,,manufacturers,2251,,
negotiation,ni.gәuʃi'eiʃәn,,"n. 谈判, 磋商, 交涉； [经] 谈判, 协商",,cet6,,negotiations,2259,,
urge,ә:dʒ,,"n. 冲动, 推动力, 迫切的要求； vt. 驱策, 力劝, 竭力主张, 推动",,cet6,,urged|urges|urging,2261,,
occasion,ә'keiʒәn,,"n. 场合, 时机, 机会, 诱因, 理由； vt. 惹起, 引起",,cet6,,occasioned|occasioning|occasions,2262,,
dust,dʌst,,"n. 灰尘, 尘埃, 粉末, 花粉, 土, 骚乱； vt. 拂去灰尘, 撒, 弄成粉末",,cet6,,dusted|dusting|dusts,2263,,
jacket,'dʒækit,,"n. 夹克, 外套, 护套； vt. 给...穿夹克, 给...装护套",,cet6,,jacketed|jacketing|jackets,2267,,
reduction,ri'dʌkʃәn,,"n. 减少, 缩影, 变化； [化] 还原",,cet6,,reductions,2270,,
rarely,'rєәli,,"adv. 很少地, 罕有地",,cet6,,,2271,,
elsewhere,'elshwєә,,adv. 在别处,,cet6,,,2279,,
iron,'aiәn,,"n. 铁, 熨斗, 铁器, 坚强, 烙铁, 镣铐； vt. 烫平, 熨, 用铁包",,cet6,,ironed|ironing|irons,2280,,
practical,'præktikl,,"a. 实际的, 现实的, 实用性的； [法] 事实上的, 实际上的, 接近...的",,cet6,,practicals,2281,,
moreover,mɒ:'әuvә,,"adv. 而且, 此外",,cet6,,,2282,,
volunteer,.vɒlәn'tiә,,n. 志愿者； a. 志愿的,,cet6,,volunteered|volunteering|volunteers,2284,,
sauce,sɒ:s,,"n. 酱油, 调味汁, 酱； vt. 给...调味, 使增加趣味",,cet6,,sauced|sauces|saucing,2289,,
independence,.indi'pendәns,,"n. 独立, 自立, 自主； [医] 自主性, 独立性",,cet6,,,2291,,
priest,pri:st,,"n. 祭司, 牧师, 神父, 神质人员, 僧侣, 泰斗",,cet6,,priests,2293,,
intense,in'tens,,"a. 非常的, 强烈的, 紧张的, 热情的； [医] 强的",,cet6,,,2295,,
advance,әd'vɑ:ns,,"n. 前进, 进展, 行过的路程； vi. 前进, 进展, 提高, 上涨",,cet6,,advanced|advances|advancing,2296,,
employer,im'plɒiә,,"n. 雇主, 老板； [经] 雇主, 业主",,cet6,,employers,2297,,
shock,ʃɒk,,"n. 震动, 冲突, 震惊, 冲击, 突击, 禾束堆, 休克, 长毛狗； vt. 使震动, 使休克, 使受电击, 震惊得",,cet6,,shocked|shocking|shocks,2298,,
retire,ri'taiә,,"n. 隐居； vi. 引退, 退役, 退休, 退去, 撤退, 退却",,cet6,,retired|retires|retiring,2301,,
visible,'vizәbl,,"a. 看得见的, 明显的, 显然的； n. 可见物",,cet6,,,2304,,
cap,kæp,,"n. 盖子, 帽子； vt. 戴帽子, 覆盖, 胜过",,cet6,,capped|capping|caps,2306,,
competitive,kәm'petitiv,,a. 竞争的； [经] 竞争的,,cet6,,,2307,,
previously,'pri:vju:sli,,"adv. 先, 先前, 以前, 前, (非正式)过早, 过急, 在前, 在...以前, 在先； [计] 先前地",,cet6,,,2313,,
whenever,hwen'evә,,"conj. 每当； adv. 不论何时, 每逢",,cet6,,,2314,,
attach,ә'tætʃ,,"vt. 附上, 使依附, 使附属, 使喜爱, 系, 缚； vi. 附属, 归属, 联系在一起",,cet6,,attached|attaches|attaching,2320,,
disaster,di'zɑ:stә,,"n. 灾祸, 不幸, 彻底失败",,cet6,,disasters,2321,,
prospect,'prɒspekt,,"n. 景色, 展望； vt. 勘探, 勘察",,cet6,,prospected|prospecting|prospects,2323,,
complaint,kәm'pleint,,"n. 诉苦, 抱怨, 控诉； [医] 陈诉; 病",,cet6,,complaints,2325,,
enhance,in'hæns,,"vt. 提高, 加强, 增加",,cet6,,enhanced|enhances|enhancing,2331,,
mystery,'mistәri,,"n. 秘密, 神秘, 奥秘",,cet6,,mysteries,2332,,
entry,'entri,,"n. 登录, 条目, 进入, 入口, 报关； [计] 登录项, 输入项, 条目",,cet6,,entries,2338,,
symbol,'simbl,,"n. 符号, 象征, 代号, 信条； [计] 符号; 码元",,cet6,,symbols,2340,,
mood,mu:d,,"n. 心情, 气氛, 生气, 基调； [医] 心境",,cet6,,moods,2344,,
emphasis,'emfәsis,,"n. 强调, 加强, 重点, 强语气",,cet6,,,2346,,
illustrate,'ilәstreit,,"vt. 举例说明, 作图解, 阐明； vi. 举例说明",,cet6,,illustrated|illustrates|illustrating,2348,,
entertainment,.entә'teinmәnt,,"n. 娱乐, 款待, 娱乐表演",,cet6,,entertainments,2350,,
bean,bi:n,,n. 豆子； [化] 油嘴; 豆,,cet6,,beans,2352,,
evaluation,i.vælju'eiʃәn,,"n. 评估, 估价, 求值； [计] 鉴定; 评价; 求值",,cet6,,evaluations,2354,,
commander,kә'mɑ:ndә,,"n. 司令官, 指挥官",,cet6,,commanders,2355,,
digital,'didʒitәl,,"a. 数字显示的, 数字的； n. 数字仪表, 数字式电子表(或时钟)",,cet6,,,2356,,
concentrate,'kɒnsәntreit,,"n. 浓缩, 精选； v. 集中, 专心",,cet6,,concentrated|concentrates|concentrating,2358,,
usual,'ju:ʒuәl,,"a. 平常的, 通常的",,cet6,,,2360,,
heavily,'hevili,,"adv. 很重地, 严重地, 难以忍受地",,cet6,,,2363,,
peak,pi:k,,"n. 山峰, 巅, 山顶, 顶点, 尖峰, 帽舌； a. 最高的, 最大值的",,cet6,,peaked|peaking|peaks,2364,,
approximately,ә'prɒksimәtli,,"adv. 大约, 大致, 近于； [经] 大约, 近似",,cet6,,,2365,,
wire,'waiә,,"n. 电线, 电报, 电信, 铁丝网, 金属丝； vt. 用金属丝捆扎, 拍电报",,cet6,,wired|wires|wiring,2370,,
distribution,.distrә'bju:ʃәn,,n. 分配； [计] 分布,,cet6,,distributions,2373,,
transportation,.trænspә'teiʃәn,,"n. 运输, 输送, 交通车辆； [经] 运转, 运输, 运输费",,cet6,,transportations,2374,,
holy,'hәuli,,"a. 神圣的, 圣洁的, 至善的； n. 神圣的东西",,cet6,,holier|holies|holiest,2375,,
twin,twin,,"n. 双胞胎中一人, 一对非常相像的人(或物)中的一个； a. 双胞胎的, 成对的, 孪生的",,cet6,,twinned|twinning|twins,2376,,
interpretation,in.tә:pri'teiʃәn,,"n. 解释, 演出, 翻译； [计] 插值; 插值法; 解释",,cet6,,interpretations,2380,,
strongly,'strɒŋli,,"adv. 强有力地, 坚强地, 激烈地",,cet6,,,2383,,
engineering,.endʒi'niәriŋ,,"n. 工程学, 工程, 操纵； [化] 机器; 机器学",,cet6,,engineering|i,2385,,
veteran,'vetәrәn,,"n. 老手, 退伍军人, 老兵, 老树； a. 老兵的, 老练的, 经验丰富的",,cet6,,veterans,2389,,
nervous,'nә:vәs,,"a. 神经紧张的, 不安的, 神经的； [医] 神经的; 神经质的, 神经过敏的",,cet6,,,2393,,
toss,tɒs,,"n. 投掷, 抛, 摇摆, 震荡, 掷钱币决定； vt. 投掷, 猛抬, 摇荡, 使不安, 掷钱币决定",,cet6,,tossed|tosses|tossing,2396,,
crucial,'kru:ʃәl,,"a. 决定性的, 重要的, 严厉的； [医] 十字形的; 决断的, 定局的",,cet6,,,2397,,
pray,prei,,"v. 祈祷, 恳求, 请",,cet6,,prayed|praying|prays,2399,,
tomato,tә'mɑ:tәu,,"n. 番茄, 西红柿",,cet6,,tomatoes,2400,,
deficit,'defisit,,"n. 赤字, 不足额； [医] 短缺",,cet6,,deficits,2403,,
objective,әb'dʒektiv,,"n. 目的, 目标, 宗旨, 宾格, 实物； a. 客观的, 如实的, 无偏见的, 宾格的",,cet6,,objectives,2406,,
ally,'ælai. ә'lai,,"n. 同盟者, 同盟国, 助手； vt. 使联盟, 使联合, 使有关系",,cet6,,allied|allies|allying,2408,,
surely,'ʃuәli,,"adv. 的确地, 安全地； [经] 保证, 保证人, 保证金",,cet6,,,2410,,
reputation,.repju'teiʃәn,,"n. 名誉, 名声, 声望； [法] 名声, 名誉, 公认证据",,cet6,,reputations,2411,,
tower,'tauә,,"n. 塔, 高楼, 堡垒； vi. 高耸, 翱翔",,cet6,,towered|towering|towers,2412,,
mixture,'mikstʃә,,"n. 混合, 混淆, 混合物； [化] 混合物",,cet6,,mixtures,2413,,
pure,pjuә,,"a. 纯的, 纯净的, 纯洁的, 清白的, 完美的, 无瑕的, 抽象的； [医] 的, 纯净的",,cet6,,purer|purest,2416,,
glance,'glɑ:ns,,"n. 一瞥, 闪光, 掠过, 辉矿类； vi. 扫视, 闪光, 掠过, 提到, 略说",,cet6,,glanced|glances|glancing,2417,,
toy,tɒi,,"n. 玩具, 小玩艺儿, 小型的东西, 消遣； a. 供玩耍的, 作为玩具的",,cet6,,toyed|toying|toys,2418,,
fellow,'felәu,,"n. 男人, 朋友, 同事； a. 同伴的, 同事的, 同道的",,cet6,,fellows,2421,,
smooth,smu:ð,,"a. 平滑的, 平稳的, 流畅的, 和蔼的, 安祥的, 圆滑的, 调匀的, 无毛的； vt. 使光滑, 烫平, 使平和, 消除",,cet6,,smoothed|smoother|smoothest|smoothing|smooths,2422,,
nearby,'niәbai,,"a. 附近的, 近旁的； adv. 在附近, 近旁地",,cet6,,,2423,,
peer,piә,,"n. 同等的人, 匹敌, 贵族； vi. 凝视, 窥视, 费力地看, 隐现",,cet6,,peered|peering|peers,2424,,
personnel,.pә:sә'nel,,"n. 人员, 人事部门, 人事科(处)； [经] 人事, 全体人员, 职工",,cet6,,personnel|s,2425,,
immigration,.imi'greiʃәn,,"n. 移民, 移居； [医] 移民",,cet6,,,2431,,
implication,.impli'keiʃәn,,"n. 牵连, 含义, 暗示； [法] 推断, 含蓄之意, 暗示",,cet6,,implications,2434,,
perfectly,'pә:fiktli,,"adv. 完全地, 无瑕疵地, 完整地",,cet6,,,2435,,
coast,kәust,,"n. 海岸, 滑坡； v. 沿海岸而行",,cet6,,coasted|coasting|coasts,2436,,
accompany,ә'kʌmpәni,,"vt. 陪伴, 伴随, 补充, 为...伴奏； vi. 伴奏, 伴唱",,cet6,,accompanied|accompanies|accompanying,2438,,
silver,'silvә,,"n. 银, 银币, 银器； a. 银的, 银制的, 银器的",,cet6,,silvered|silvering|silvers,2439,,
teenager,'ti:nidʒә,,n. 十三岁到十九岁的少年,,cet6,,teenagers,2440,,
recognition,.rekәg'niʃәn,,"n. 赞誉, 认得, 识别, 承认, 认可, 认识； [电] 认识",,cet6,,recognitions,2441,,
retirement,ri'taiәmәnt,,"n. 退休, 隐居, 撤退； [经] 退休, 退股, (固定资产)报废",,cet6,,retirements,2442,,
recovery,ri'kʌvәri,,"n. 恢复, 复原, 痊愈, 重获； [计] 恢复",,cet6,,recoveries,2443,,
flag,flæg,,"n. 标志, 旗标, 旗子, 信号旗, 菖蒲； vt. 悬旗, 打旗号, 铺石板",,cet6,,flagged|flagging|flags,2444,,
whisper,'hwispә,,"n. 耳语, 密谈, 谣传, 沙沙声； vi. 耳语, 密谈, 沙沙地响",,cet6,,whispered|whispering|whispers,2446,,
gentleman,'dʒentlmәn,,"n. 绅士, 先生",,cet6,,gentlemen,2447,,
corn,kɒ:n,,"n. 玉蜀黍, 谷类, 谷粒, 鸡眼； vt. 使成颗粒, 腌",,cet6,,corned|corning|corns,2448,,
inner,'inә,,"a. 内部的, 内心的； n. 内部",,cet6,,,2449,,
junior,'dʒu:njә,,"n. 年少者, 地位较低者, 大学三年级学生； a. 年少的, 下级的, 后进的",,cet6,,juniors,2451,,
swing,swiŋ,,"n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由； vi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向",,cet6,,swinging|swings|swung,2453,,
throat,θrәut,,"n. 咽喉, 喉咙, 嗓音； vt. 用喉音说, 开沟于",,cet6,,throats,2454,,
observer,әb'zә:vә,,"n. 观察者, 遵守者, 观察员； [法] 观察者, 观察员, 监场员",,cet6,,observers,2456,,
crop,krɒp,,"n. 农作物, 产量, 平头； vt. 收割, 修剪, 种植",,cet6,,cropped|cropping|crops,2461,,
phenomenon,fi'nɒminәn,,"n. 现象, 迹象, 表现, 奇迹, 奇才； [化] 现象",,cet6,,phenomena,2466,,
unlike,.ʌn'laik,,"a. 不像的, 不同的； prep. 不像, 和...不同",,cet6,,,2468,,
embrace,im'breis,,"n. 拥抱； vt. 拥抱, 互相拥抱, 包含, 收买",,cet6,,embraced|embraces|embracing,2473,,
exhibition,.eksi'biʃәn,,"n. 表现, 展览会, 展览品； [医] 投药, 展览, 展出",,cet6,,exhibitions,2476,,
construct,kәn'strʌkt,,"vt. 构造, 建造, 对...进行构思, 作图； n. 构成物",,cet6,,constructed|constructing|constructs,2477,,
pan,pæn,,"n. 平锅, 浅盘, 盆地, 硬土层, 拍摄全景； v. 上下左右移动, 摇镜头, 淘洗, 淘金",,cet6,,panned|panning|pans,2479,,
occasionally,ә'keiʒәnli,,"adv. 有时候, 偶而",,cet6,,,2485,,
mayor,'mєә,,n. 市长； [法] 市长,,cet6,,mayors,2486,,
pink,piŋk,,"n. 粉红色, 石竹花, 化身, 典范, 头面人物, 极度； a. 粉红的, 石竹科的, 比较激进的, 脸色发红的, 精致的, 有点下流的",,cet6,,pinked|pinker|pinking|pinks,2488,,
historic,hi'stɒrik,,"a. 历史上著名的, 有历史性的",,cet6,,,2492,,
poem,'pәuim,,"n. 诗, 诗般美的事物",,cet6,,poems,2494,,
apparent,ә'pærәnt,,"a. 清晰可见的, 显然的, 表面上的； [电] 外在的",,cet6,,,2502,,
stomach,'stʌmәk,,"n. 胃, 食欲, 欲望, 肚子； vt. 吃下, 忍受",,cet6,,stomached|stomaches|stomaching|stomachs,2503,,
weigh,wei,,"vt. 称...重量, 衡量, 把...压弯, 考虑, 权衡, 起锚； vi. 称分量, 有意义, 重压, 起锚",,cet6,,weighed|weighing|weighs,2504,,
install,in'stɒ:l,,"vt. 安装, 安置, 使就职； [计] 安装, 安装程序; DOS内部命令:安装常驻程序",,cet6,,installed|installing|installs,2505,,
reasonable,'ri:znәbl,,"a. 合理的, 明理的, 适当的； [法] 合理的, 公道的, 正当的",,cet6,,,2510,,
elementary,.eli'mentәri,,"a. 初步的, 基本的； [医] 元素的, 基础的, 初级的",,cet6,,,2511,,
wooden,'wudn,,"a. 木制的, 呆笨的, 木然的",,cet6,,,2512,,
preparation,.prepә'reiʃәn,,"n. 准备, 预备, 预习； [化] 制剂",,cet6,,preparations,2513,,
false,fɒ:ls,,"a. 错误的, 虚伪的, 假的, 不老实的； adv. 不准确地, 欺诈地",,cet6,,,2516,,
intention,in'tenʃәn,,"n. 意图, 目的, 含义； [医] 愈合, 意向",,cet6,,intentions,2517,,
channel,'tʃænәl,,"n. 海峡, 航道, 频道； vt. 引导, 在...上挖沟, 形成河道",,cet6,,channelled|channelling|channels,2518,,
extreme,ik'stri:m,,"n. 极端, 末端； a. 极端的, 尽头的, 极度的, 偏激的",,cet6,,extremes|extremest,2519,,
tube,tju:b,,"n. 管, 软管, 隧道； vt. 把...装管, 使通过管子",,cet6,,tubed|tubes|tubing,2520,,
drawing,'drɒ:iŋ,,"n. 图画, 制图, 拉； [计] 绘图",,cet6,,draw|drawing|drawings|i,2521,,
quit,kwit,,"vi. 离开, 辞职, 停止； vt. 离开, 放弃, 使解除, 停止",,cet6,,pd|quit|quits|quitting,2522,,
protein,'prәuti:in,,n. 蛋白质； a. 蛋白质的,,cet6,,proteins,2523,,
absence,'æbsәns,,"n. 缺席, 缺乏, 没有； [医] 失神",,cet6,,absences,2524,,
Latin,'lætin,,"n. 拉丁人, 拉丁语； a. 拉丁人的, 拉丁语的",,cet6,,latins,2526,,
rapidly,'ræpidli,,"adv. 飞快地, 迅速地, 赶紧地",,cet6,,,2527,,
jail,dʒeil,,"n. 监牢, 监狱, 拘留所； vt. 监禁, 下狱",,cet6,,jailed|jailing|jails,2528,,
employment,im'plɒimәnt,,"n. 雇用, 职业, 工作； [经] 职业, 雇用, 职工招请",,cet6,,employments,2534,,
speaker,'spi:kә,,"n. 说话人, 讲演者, 发言人, 喇叭, 扬声器； [计] 扬声器",,cet6,,speakers,2535,,
essay,'esei. e'sei,,"n. 随笔, 短文, 评论, 企图； vt. 试图",,cet6,,essayed|essaying|essays,2536,,
giant,'dʒaiәnt,,"n. 巨人, 大力士, 巨大怪物； a. 庞大的, 巨大的",,cet6,,giants,2539,,
negotiate,ni'gәuʃieit,,"vi. 商议, 谈判, 交涉； vt. 谈妥, 转让, 处理",,cet6,,negotiated|negotiates|negotiating,2541,,
historian,hi'stɒ:riәn,,"n. 历史学家, 记事者",,cet6,,historians,2542,,
restore,ri'stɒ:,,"vt. 回复, 恢复, 归还, 修补, 修复； vt. 还原",,cet6,,restored|restores|restoring,2543,,
substantial,sәb'stænʃәl,,"n. 重要材料(或事物), 有实际价值的东西； a. 实质上的, 物质的, 有内容的, 结实的",,cet6,,,2544,,
pop,pɒp,,"n. 砰然声, 枪击, 含气饮料, 流行音乐, 通俗艺术； a. 流行的, 热门的, 通俗的",,cet6,,popped|popping|pops,2545,,
origin,'ɒridʒin,,"n. 起源, 起因, 出身, 开端； [计] 原点; 起始地址; 信件来源的相关数据",,cet6,,origins,2547,,
approval,ә'pru:vl,,"n. 赞成, 批准； [化] 核准",,cet6,,approvals,2549,,
advise,әd'vaiz,,"vt. 劝告, 给...出主意, 通知, 建议； vi. 提意见, 商量",,cet6,,advised|advises|advising,2552,,
conventional,kәn'venʃәnl,,"a. 传统的, 习惯的, 约定的； [经] 惯例的, 常规的, 传统的",,cet6,,,2554,,
depth,depθ,,"n. 深度, 深处, 深奥； [计] 深度",,cet6,,depths,2555,,
wealth,welθ,,"n. 财富, 资源, 财产, 丰富, 富裕, 大量； [经] 财富",,cet6,,,2559,,
shell,ʃel,,"n. 贝壳, 壳, 外形, 炮弹； vt. 去壳, 脱落, 炮轰",,cet6,,shelled|shelling|shells,2560,,
